steps,rewards
0,0.0
8192,3.46875
16384,3.96875
24576,4.5
32768,4.28125
40960,4.0
49152,4.15625
57344,4.34375
65536,4.0625
73728,4.125
81920,4.625
90112,4.90625
98304,4.6875
106496,4.3125
114688,5.8125
122880,5.875
131072,6.65625
139264,4.25
147456,6.09375
155648,4.53125
163840,4.09375
172032,6.625
180224,6.3125
188416,7.1875
196608,7.5625
204800,6.25
212992,7.28125
221184,7.65625
229376,8.21875
237568,8.15625
245760,8.9375
253952,9.0
262144,7.8125
270336,8.5625
278528,9.21875
286720,9.15625
294912,9.53125
303104,9.21875
311296,6.84375
319488,9.4375
327680,9.25
335872,9.875
344064,8.0625
352256,9.25
360448,10.875
368640,10.6875
376832,9.9375
385024,9.90625
393216,11.90625
401408,9.65625
409600,9.84375
417792,10.40625
425984,10.625
434176,10.28125
442368,11.96875
450560,12.75
458752,11.09375
466944,12.0625
475136,11.1875
483328,11.375
491520,12.375
499712,11.09375
507904,10.4375
516096,10.3125
524288,10.96875
532480,11.28125
540672,9.9375
548864,12.09375
557056,12.21875
565248,13.53125
573440,11.75
581632,11.5625
589824,12.90625
598016,12.0
606208,14.59375
614400,12.78125
622592,14.5625
630784,13.75
638976,14.71875
647168,12.84375
655360,13.78125
663552,15.125
671744,13.65625
679936,14.46875
688128,14.625
696320,13.96875
704512,13.34375
712704,14.15625
720896,15.5
729088,15.6875
737280,15.96875
745472,15.09375
753664,15.09375
761856,14.28125
770048,15.0625
778240,15.0
786432,14.53125
794624,16.46875
802816,15.40625
811008,14.78125
819200,15.28125
827392,15.5625
835584,15.46875
843776,14.53125
851968,14.15625
860160,13.6875
868352,16.21875
876544,17.15625
884736,16.34375
892928,16.78125
901120,15.5625
909312,16.46875
917504,19.4375
925696,18.53125
933888,17.96875
942080,16.28125
950272,15.34375
958464,17.125
966656,16.34375
974848,15.46875
983040,15.71875
991232,18.53125
999424,17.375
1007616,15.25
1015808,17.125
1024000,19.125
1032192,17.53125
1040384,17.21875
1048576,18.375
1056768,17.875
1064960,17.9375
1073152,18.4375
1081344,18.09375
1089536,17.4375
1097728,17.1875
1105920,15.875
1114112,19.625
1122304,18.15625
1130496,16.9375
1138688,18.375
1146880,18.59375
1155072,17.25
1163264,18.90625
1171456,17.15625
1179648,16.53125
1187840,18.0625
1196032,17.40625
1204224,17.90625
1212416,16.84375
1220608,17.25
1228800,17.5
1236992,18.46875
1245184,18.375
1253376,18.21875
1261568,19.15625
1269760,19.375
1277952,19.65625
1286144,17.84375
1294336,18.59375
1302528,19.0
1310720,18.125
1318912,18.5625
1327104,18.8125
1335296,18.21875
1343488,18.625
1351680,17.5625
1359872,16.625
1368064,17.875
1376256,18.09375
1384448,18.625
1392640,17.71875
1400832,19.28125
1409024,19.4375
1417216,18.75
1425408,18.65625
1433600,19.78125
1441792,19.90625
1449984,19.4375
1458176,19.9375
1466368,19.46875
1474560,19.28125
1482752,21.125
1490944,20.78125
1499136,19.6875
1507328,20.1875
1515520,20.125
1523712,21.5
1531904,21.40625
1540096,20.25
1548288,19.65625
1556480,19.9375
1564672,22.0625
1572864,18.71875
1581056,21.375
1589248,21.8125
1597440,19.75
1605632,19.65625
1613824,19.25
1622016,19.96875
1630208,19.5
1638400,21.125
1646592,20.8125
1654784,21.46875
1662976,22.84375
1671168,22.28125
1679360,24.0625
1687552,21.375
1695744,20.40625
1703936,21.3125
1712128,18.75
1720320,21.5625
1728512,21.5
1736704,21.75
1744896,21.6875
1753088,20.84375
1761280,21.96875
1769472,21.09375
1777664,23.21875
1785856,20.25
1794048,20.71875
1802240,19.375
1810432,19.84375
1818624,21.59375
1826816,19.21875
1835008,22.0625
1843200,20.59375
1851392,20.21875
1859584,21.75
1867776,21.25
1875968,22.09375
1884160,21.0625
1892352,21.5
1900544,21.25
1908736,22.1875
1916928,22.71875
1925120,22.28125
1933312,22.3125
1941504,22.5
1949696,22.53125
1957888,22.28125
1966080,20.59375
1974272,22.59375
1982464,21.90625
1990656,19.71875
1998848,20.0625
2007040,21.40625
2015232,22.6875
2023424,22.21875
2031616,23.34375
2039808,22.8125
2048000,21.15625
2056192,23.46875
2064384,20.53125
2072576,21.21875
2080768,21.15625
2088960,20.21875
2097152,20.375
2105344,20.53125
2113536,21.0
2121728,21.21875
2129920,22.65625
2138112,22.6875
2146304,21.875
2154496,21.15625
2162688,22.90625
2170880,19.5
2179072,20.46875
2187264,21.1875
2195456,22.46875
2203648,22.625
2211840,22.5
2220032,21.4375
2228224,23.8125
2236416,22.5625
2244608,22.40625
2252800,23.5625
2260992,22.375
2269184,23.3125
2277376,23.09375
2285568,23.0
2293760,22.09375
2301952,23.28125
2310144,22.8125
2318336,20.75
2326528,21.53125
2334720,20.71875
2342912,20.78125
2351104,21.09375
2359296,23.59375
2367488,22.78125
2375680,21.71875
2383872,24.8125
2392064,24.4375
2400256,23.5625
2408448,21.3125
2416640,20.875
2424832,20.875
2433024,22.78125
2441216,23.34375
2449408,24.28125
2457600,23.34375
2465792,23.4375
2473984,22.3125
2482176,23.6875
2490368,23.15625
2498560,22.03125
2506752,25.5
2514944,24.0625
2523136,23.125
2531328,22.9375
2539520,22.84375
2547712,23.78125
2555904,22.4375
2564096,22.6875
2572288,23.65625
2580480,23.0
2588672,22.1875
2596864,23.5
2605056,22.6875
2613248,21.625
2621440,21.71875
2629632,23.25
2637824,23.53125
2646016,21.25
2654208,24.03125
2662400,24.28125
2670592,22.40625
2678784,23.65625
2686976,23.4375
2695168,23.1875
2703360,23.8125
2711552,23.875
2719744,23.53125
2727936,23.46875
2736128,22.53125
2744320,22.34375
2752512,21.09375
2760704,22.4375
2768896,23.625
2777088,23.3125
2785280,21.46875
2793472,21.75
2801664,24.03125
2809856,22.53125
2818048,21.65625
2826240,24.8125
2834432,22.71875
2842624,22.28125
2850816,22.40625
2859008,24.09375
2867200,23.28125
2875392,23.09375
2883584,23.09375
2891776,23.84375
2899968,24.84375
2908160,22.1875
2916352,23.625
2924544,22.28125
2932736,22.03125
2940928,21.375
2949120,21.5
2957312,22.375
2965504,21.625
2973696,22.46875
2981888,21.34375
2990080,21.5625
2998272,20.53125
3006464,21.46875
3014656,24.8125
3022848,22.03125
3031040,25.3125
3039232,24.21875
3047424,24.5
3055616,23.625
3063808,24.125
3072000,24.5
3080192,23.34375
3088384,21.8125
3096576,23.75
3104768,25.71875
3112960,24.0
3121152,22.90625
3129344,22.03125
3137536,22.8125
3145728,21.84375
3153920,22.375
3162112,23.53125
3170304,24.09375
3178496,25.25
3186688,23.46875
3194880,23.4375
3203072,22.8125
3211264,23.4375
3219456,24.9375
3227648,24.46875
3235840,24.5625
3244032,26.03125
3252224,25.65625
3260416,25.21875
3268608,23.6875
3276800,23.75
3284992,25.71875
3293184,25.84375
3301376,26.46875
3309568,25.21875
3317760,24.75
3325952,25.6875
3334144,25.0
3342336,25.5625
3350528,26.09375
3358720,24.75
3366912,24.9375
3375104,26.09375
3383296,25.21875
3391488,25.03125
3399680,26.65625
3407872,25.40625
3416064,26.03125
3424256,24.96875
3432448,26.46875
3440640,25.6875
3448832,24.625
3457024,25.5
3465216,23.65625
3473408,25.15625
3481600,24.4375
3489792,25.53125
3497984,26.09375
3506176,24.21875
3514368,25.125
3522560,25.9375
3530752,25.75
3538944,22.9375
3547136,24.3125
3555328,25.875
3563520,25.9375
3571712,26.71875
3579904,22.9375
3588096,24.28125
3596288,24.21875
3604480,23.25
3612672,25.5
3620864,22.6875
3629056,25.0625
3637248,25.0
3645440,25.53125
3653632,27.03125
3661824,25.40625
3670016,24.53125
3678208,25.40625
3686400,25.375
3694592,26.03125
3702784,24.375
3710976,25.09375
3719168,24.53125
3727360,23.625
3735552,24.4375
3743744,23.40625
3751936,26.90625
3760128,24.84375
3768320,24.78125
3776512,26.125
3784704,26.125
3792896,26.1875
3801088,26.15625
3809280,25.3125
3817472,25.1875
3825664,25.15625
3833856,26.53125
3842048,26.625
3850240,25.875
3858432,26.21875
3866624,24.5
3874816,25.4375
3883008,26.3125
3891200,23.9375
3899392,24.46875
3907584,24.09375
3915776,23.28125
3923968,23.71875
3932160,23.78125
3940352,23.46875
3948544,23.25
3956736,22.21875
3964928,23.34375
3973120,22.9375
3981312,22.75
3989504,23.3125
3997696,23.0625
4005888,23.65625
4014080,21.9375
4022272,23.3125
4030464,24.15625
4038656,24.09375
4046848,24.53125
4055040,25.59375
4063232,25.28125
4071424,24.40625
4079616,26.09375
4087808,24.96875
4096000,25.5
4104192,26.03125
4112384,25.4375
4120576,24.125
4128768,25.15625
4136960,26.28125
4145152,26.34375
4153344,26.3125
4161536,27.09375
4169728,26.15625
4177920,26.0
4186112,25.0625
4194304,25.71875
4202496,25.65625
4210688,23.75
4218880,23.9375
4227072,24.59375
4235264,23.9375
4243456,23.9375
4251648,25.78125
4259840,25.78125
4268032,25.4375
4276224,24.03125
4284416,25.625
4292608,24.75
4300800,25.96875
4308992,27.0
4317184,25.8125
4325376,25.78125
4333568,27.96875
4341760,25.5
4349952,24.46875
4358144,23.78125
4366336,26.125
4374528,24.625
4382720,26.25
4390912,24.0625
4399104,25.15625
4407296,23.46875
4415488,25.03125
4423680,22.375
4431872,22.59375
4440064,24.78125
4448256,23.40625
4456448,22.40625
4464640,23.0
4472832,23.875
4481024,22.4375
4489216,24.71875
4497408,22.28125
4505600,23.8125
4513792,23.9375
4521984,23.8125
4530176,22.4375
4538368,23.96875
4546560,22.59375
4554752,25.5
4562944,24.53125
4571136,27.21875
4579328,24.3125
4587520,25.25
4595712,25.78125
4603904,24.34375
4612096,25.28125
4620288,23.34375
4628480,26.125
4636672,24.9375
4644864,26.65625
4653056,24.71875
4661248,27.0
4669440,22.4375
4677632,24.40625
4685824,24.625
4694016,25.0
4702208,25.15625
4710400,25.09375
4718592,24.625
4726784,23.8125
4734976,24.53125
4743168,23.25
4751360,24.0625
4759552,24.4375
4767744,23.9375
4775936,24.71875
4784128,23.53125
4792320,24.40625
4800512,25.5625
4808704,25.53125
4816896,24.34375
4825088,23.875
4833280,24.59375
4841472,25.75
4849664,24.53125
4857856,24.25
4866048,26.0
4874240,26.1875
4882432,25.40625
4890624,26.21875
4898816,24.9375
4907008,25.65625
4915200,26.0625
4923392,26.96875
4931584,26.625
4939776,27.15625
4947968,25.03125
4956160,28.09375
4964352,28.0
4972544,27.28125
4980736,27.15625
4988928,27.09375
4997120,25.71875
5005312,25.3125
5013504,27.375
5021696,24.5
5029888,25.0625
5038080,26.8125
5046272,28.5625
5054464,29.125
5062656,24.53125
5070848,27.78125
5079040,26.6875
5087232,26.90625
5095424,26.6875
5103616,24.65625
5111808,25.0625
5120000,24.3125
5128192,24.71875
5136384,24.34375
5144576,26.0
5152768,25.0
5160960,25.53125
5169152,24.9375
5177344,27.3125
5185536,26.5
5193728,26.0
5201920,26.875
5210112,25.375
5218304,26.34375
5226496,25.375
5234688,25.9375
5242880,26.46875
5251072,25.75
5259264,25.34375
5267456,24.84375
5275648,25.4375
5283840,24.03125
5292032,24.0625
5300224,24.625
5308416,25.28125
5316608,25.03125
5324800,27.21875
5332992,24.625
5341184,25.8125
5349376,26.0625
5357568,25.375
5365760,26.59375
5373952,25.15625
5382144,26.625
5390336,25.71875
5398528,26.1875
5406720,26.6875
5414912,28.28125
5423104,27.21875
5431296,25.25
5439488,24.75
5447680,27.40625
5455872,29.84375
5464064,26.3125
5472256,25.5625
5480448,26.15625
5488640,26.28125
5496832,28.15625
5505024,26.09375
5513216,27.375
5521408,25.46875
5529600,26.21875
5537792,26.75
5545984,27.65625
5554176,26.5625
5562368,26.0
5570560,25.78125
5578752,25.5625
5586944,26.28125
5595136,25.5
5603328,26.71875
5611520,25.75
5619712,24.84375
5627904,26.59375
5636096,26.25
5644288,26.0
5652480,26.5
5660672,24.96875
5668864,24.4375
5677056,25.03125
5685248,22.71875
5693440,24.53125
5701632,26.125
5709824,26.0625
5718016,26.5
5726208,27.34375
5734400,26.71875
5742592,27.65625
5750784,26.53125
5758976,26.0
5767168,25.3125
5775360,24.5
5783552,27.25
5791744,27.875
5799936,29.1875
5808128,28.28125
5816320,27.5
5824512,28.1875
5832704,28.71875
5840896,27.28125
5849088,27.3125
5857280,27.875
5865472,28.90625
5873664,28.875
5881856,27.6875
5890048,27.5625
5898240,28.84375
5906432,27.5625
5914624,27.71875
5922816,28.71875
5931008,27.25
5939200,26.03125
5947392,29.0
5955584,28.03125
5963776,28.21875
5971968,26.28125
5980160,27.53125
5988352,26.5
5996544,26.375
6004736,26.65625
6012928,24.84375
6021120,26.46875
6029312,27.9375
6037504,27.0625
6045696,24.15625
6053888,26.75
6062080,28.03125
6070272,27.6875
6078464,28.0625
6086656,25.625
6094848,25.71875
6103040,25.34375
6111232,26.0625
6119424,23.875
6127616,25.25
6135808,28.375
6144000,27.03125
6152192,27.125
6160384,27.53125
6168576,27.0
6176768,27.8125
6184960,27.53125
6193152,28.15625
6201344,28.0625
6209536,27.3125
6217728,24.0625
6225920,25.375
6234112,25.34375
6242304,26.375
6250496,27.25
6258688,24.3125
6266880,24.9375
6275072,26.28125
6283264,26.5
6291456,25.78125
6299648,26.03125
6307840,26.125
6316032,29.21875
6324224,27.59375
6332416,25.8125
6340608,27.375
6348800,26.5625
6356992,25.0
6365184,26.25
6373376,27.78125
6381568,27.65625
6389760,26.46875
6397952,26.59375
6406144,27.8125
6414336,28.21875
6422528,27.21875
6430720,27.1875
6438912,23.6875
6447104,25.375
6455296,27.40625
6463488,27.4375
6471680,26.6875
6479872,27.0
6488064,24.84375
6496256,24.71875
6504448,25.625
6512640,26.9375
6520832,26.59375
6529024,26.28125
6537216,25.375
6545408,24.53125
6553600,25.78125
6561792,26.59375
6569984,25.5625
6578176,26.84375
6586368,25.96875
6594560,24.84375
6602752,25.375
6610944,27.21875
6619136,26.46875
6627328,26.625
6635520,26.03125
6643712,27.03125
6651904,26.28125
6660096,25.53125
6668288,25.75
6676480,25.40625
6684672,27.1875
6692864,26.34375
6701056,26.75
6709248,27.0
6717440,25.71875
6725632,26.96875
6733824,27.4375
6742016,28.875
6750208,26.96875
6758400,27.28125
6766592,26.375
6774784,28.1875
6782976,28.15625
6791168,27.84375
6799360,25.875
6807552,25.65625
6815744,28.0
6823936,28.03125
6832128,27.96875
6840320,28.21875
6848512,28.5625
6856704,28.15625
6864896,28.375
6873088,30.59375
6881280,28.46875
6889472,29.34375
6897664,26.3125
6905856,28.40625
6914048,28.53125
6922240,26.3125
6930432,25.46875
6938624,26.9375
6946816,25.78125
6955008,25.96875
6963200,26.09375
6971392,27.1875
6979584,24.875
6987776,27.28125
6995968,26.78125
7004160,27.59375
7012352,28.78125
7020544,27.34375
7028736,28.625
7036928,27.09375
7045120,29.65625
7053312,30.34375
7061504,29.25
7069696,28.25
7077888,25.78125
7086080,27.03125
7094272,26.71875
7102464,27.28125
7110656,28.96875
7118848,27.15625
7127040,28.25
7135232,28.78125
7143424,30.9375
7151616,30.34375
7159808,27.0
7168000,26.90625
7176192,29.34375
7184384,27.1875
7192576,29.03125
7200768,28.03125
7208960,28.90625
7217152,27.46875
7225344,28.71875
7233536,27.75
7241728,29.21875
7249920,30.09375
7258112,28.0
7266304,27.5625
7274496,26.375
7282688,26.1875
7290880,27.78125
7299072,28.3125
7307264,28.0
7315456,25.59375
7323648,31.375
7331840,26.53125
7340032,29.53125
7348224,28.9375
7356416,27.71875
7364608,26.8125
7372800,26.125
7380992,29.5625
7389184,28.40625
7397376,27.5
7405568,27.53125
7413760,26.5625
7421952,27.75
7430144,28.8125
7438336,29.21875
7446528,28.40625
7454720,28.3125
7462912,26.40625
7471104,27.09375
7479296,27.1875
7487488,27.15625
7495680,25.28125
7503872,26.875
7512064,26.5
7520256,28.78125
7528448,28.5625
7536640,28.25
7544832,28.3125
7553024,26.78125
7561216,28.6875
7569408,26.25
7577600,29.4375
7585792,28.71875
7593984,28.75
7602176,27.34375
7610368,27.625
7618560,26.84375
7626752,26.5
7634944,28.8125
7643136,28.0
7651328,28.0
7659520,28.5
7667712,28.03125
7675904,29.59375
7684096,28.78125
7692288,27.96875
7700480,28.75
7708672,28.375
7716864,26.5
7725056,27.78125
7733248,27.28125
7741440,26.65625
7749632,28.3125
7757824,27.65625
7766016,27.875
7774208,27.34375
7782400,27.09375
7790592,30.78125
7798784,27.9375
7806976,28.90625
7815168,27.03125
7823360,28.875
7831552,28.03125
7839744,25.625
7847936,27.25
7856128,27.5
7864320,29.46875
7872512,28.0
7880704,28.34375
7888896,28.21875
7897088,28.78125
7905280,26.03125
7913472,30.21875
7921664,29.40625
7929856,30.46875
7938048,30.4375
7946240,27.90625
7954432,30.53125
7962624,30.15625
7970816,32.34375
7979008,29.53125
7987200,30.0
7995392,28.1875
8003584,29.59375
